"rel","date","n","sif","nirvr","phif","clim_n","sif.clim","nirvr.clim","phif.clim","sif_anom","nirvr_anom","phif_anom","window"
9,2019-12-18,299,0.56786328891057,39.5954019660236,0.0139303551397438,26,0.28886768046423,27.1382862407971,0.0100327122960336,0.27899560844634,12.4571157252266,0.00389764284371018,"early"
10,2019-12-19,1201,0.52862814866816,40.97557846231,0.01259752389708,25,0.289034317332366,27.2374034346031,0.00999013967493901,0.239593831335793,13.7381750277069,0.00260738422214095,"early"
11,2019-12-20,7550,0.266281016759875,28.7799517742666,0.00900076461344063,25,0.301019538117066,27.8711279564321,0.0102382482588076,-0.0347385213571908,0.90882381783452,-0.00123748364536696,"early"
12,2019-12-21,3157,0.272497566123528,29.6961675846736,0.00883957096228817,25,0.301427534280345,27.7932902013888,0.0103591288945774,-0.0289299681568167,1.9028773832848,-0.00151955793228919,"early"
13,2019-12-22,686,0.368672529103454,29.4842030660424,0.0125970489531793,24,0.314482196629517,28.1845510833784,0.0107035054630923,0.0541903324739372,1.29965198266406,0.00189354349008701,"early"
14,2019-12-23,154,0.557891981567365,39.005821651101,0.0137459510631701,24,0.311013241419105,28.3066927951661,0.01044750428927,0.24687874014826,10.6991288559349,0.00329844677390004,"recov2"
15,2019-12-24,974,0.515450831179367,44.0877107721092,0.0112025394538427,23,0.316299731789492,28.6758186256944,0.0104960286349399,0.199151099389875,15.4118921464147,0.000706510818902838,"recov2"
16,2019-12-25,959,0.277515647207952,32.2028016662936,0.0080113086748323,23,0.326828050872031,28.7805805369191,0.0108401432621811,-0.0493124036640799,3.42222112937449,-0.00282883458734875,"recov2"
17,2019-12-26,4153,0.388095792711935,30.1578025715898,0.012881688388508,24,0.307470065007522,27.7711160524406,0.0106625218980544,0.0806257277044123,2.38668651914924,0.00221916649045361,"recov2"
18,2019-12-27,3029,0.35497187609611,29.7470252090055,0.0117978356206927,24,0.320173914197734,28.4133541082633,0.0109041078812311,0.034797961898376,1.33367110074219,0.000893727739461668,"recov2"
19,2019-12-28,160,0.436962492635939,39.3657990552725,0.011079859041656,23,0.328435072082574,28.9771895773412,0.0109582510610488,0.108527420553365,10.3886094779312,0.000121607980607213,"recov2"
20,2019-12-29,705,0.622488614499358,41.6293029815252,0.0147774558326702,21,0.319803697269903,28.6509822851548,0.0108320400948409,0.302684917229454,12.9783206963704,0.00394541573782926,"recov2"
21,2019-12-30,1026,0.574151296375072,41.2270797886731,0.0139413272441256,19,0.329093407190705,28.8683755037036,0.0111106850997302,0.245057889184367,12.3587042849695,0.00283064214439535,"recov3"
22,2019-12-31,2550,0.404599478188537,30.0299213188037,0.0132325087552586,18,0.33764801746624,29.1108054286757,0.0114045955131258,0.0669514607222965,0.919115890127998,0.00182791324213282,"recov3"
23,2020-01-01,1523,0.361881122803978,29.6103512856932,0.0122535312778734,13,0.461285672233563,37.6152011358021,0.011950778147269,-0.099404549429585,-8.00484985010893,0.000302753130604462,"recov3"
24,2020-01-02,42,0.290463489524665,33.9373482921589,0.00860242681449711,12,0.461677608117566,36.4445492922576,0.0122917797251314,-0.171214118592901,-2.50720100009871,-0.00368935291063424,"recov3"
25,2020-01-03,50,0.760718073174357,49.4366494397407,0.0149487013326253,11,0.438294680968632,36.0065083803402,0.0118067328108637,0.322423392205725,13.4301410594005,0.00314196852176158,"recov3"
26,2020-01-04,193,0.625985765618566,52.1380435396843,0.0113448969249524,10,0.452717616400439,37.5645426115013,0.0116430137421961,0.173268149218128,14.5735009281831,-0.00029811681724368,"recov3"
27,2020-01-05,2813,0.400872662084259,35.2549478648581,0.0110658028896602,9,0.48726992282329,39.7076461781107,0.011732638429181,-0.0863972607390302,-4.45269831325263,-0.00066683553952088,"recov3"
